Sample	Metazoa	Other	Unclassified
MUX9509.WHB9249.unmapped-both-read-and-mate	716.0	16766.0	32209.0
MUX9509.WHB9252.unmapped-both-read-and-mate	619.0	10861.0	25504.0
MUX9510.WHB9250.unmapped-both-read-and-mate	596.0	21815.0	30112.0
MUX9510.WHB9251.unmapped-both-read-and-mate	622.0	11618.0	23237.0
MUX9510.WHB9254.unmapped-both-read-and-mate	624.0	39800.0	40621.0
MUX9510.WHB9256.unmapped-both-read-and-mate	590.0	22381.0	32461.0
MUX9510.WHB9257.unmapped-both-read-and-mate	544.0	22827.0	28280.0
MUX9511.WHB9253.unmapped-both-read-and-mate	603.0	39461.0	45695.0
MUX9511.WHB9255.unmapped-both-read-and-mate	621.0	27682.0	35905.0
MUX9511.WHB9258.unmapped-both-read-and-mate	661.0	20507.0	29606.0
MUX9511.WHB9259.unmapped-both-read-and-mate	592.0	26511.0	32720.0
MUX9511.WHB9261.unmapped-both-read-and-mate	592.0	17891.0	28895.0
MUX9512.WHB9260.unmapped-both-read-and-mate	670.0	11246.0	26472.0
MUX9512.WHB9262.unmapped-both-read-and-mate	697.0	18994.0	32692.0
MUX9512.WHB9263.unmapped-both-read-and-mate	656.0	14892.0	25883.0
MUX9512.WHB9265.unmapped-both-read-and-mate	659.0	28621.0	37980.0
MUX9512.WHB9268.unmapped-both-read-and-mate	714.0	21355.0	35027.0
MUX9513.WHB9264.unmapped-both-read-and-mate	513.0	44150.0	42621.0
MUX9513.WHB9267.unmapped-both-read-and-mate	523.0	19541.0	25353.0
MUX9513.WHB9269.unmapped-both-read-and-mate	600.0	40843.0	38714.0
MUX9513.WHB9270.unmapped-both-read-and-mate	697.0	47798.0	45045.0
MUX9513.WHB9286.unmapped-both-read-and-mate	531.0	16888.0	24983.0
MUX9514.WHB9271.unmapped-both-read-and-mate	581.0	29781.0	33054.0
MUX9514.WHB9272.unmapped-both-read-and-mate	580.0	32762.0	38019.0
MUX9514.WHB9273.unmapped-both-read-and-mate	584.0	17870.0	27608.0
MUX9514.WHB9274.unmapped-both-read-and-mate	544.0	17473.0	27460.0
MUX9514.WHB9275.unmapped-both-read-and-mate	553.0	10569.0	17429.0
MUX9515.WHB9276.unmapped-both-read-and-mate	533.0	14391.0	21264.0
MUX9515.WHB9277.unmapped-both-read-and-mate	517.0	37140.0	37257.0
MUX9515.WHB9279.unmapped-both-read-and-mate	495.0	17802.0	25371.0
MUX9515.WHB9280.unmapped-both-read-and-mate	556.0	22904.0	27587.0
MUX9515.WHB9281.unmapped-both-read-and-mate	642.0	24770.0	30513.0
MUX9516.WHB9282.unmapped-both-read-and-mate	644.0	43317.0	43256.0
MUX9516.WHB9283.unmapped-both-read-and-mate	540.0	17828.0	24553.0
MUX9516.WHB9284.unmapped-both-read-and-mate	578.0	19871.0	27211.0
MUX9516.WHB9285.unmapped-both-read-and-mate	729.0	21946.0	39751.0
MUX9516.WHB9288.unmapped-both-read-and-mate	621.0	14057.0	27409.0
MUX9517.WHB9289.unmapped-both-read-and-mate	390.0	39270.0	34023.0
MUX9517.WHB9290.unmapped-both-read-and-mate	407.0	30250.0	26980.0
MUX9517.WHB9291.unmapped-both-read-and-mate	305.0	22214.0	19656.0
MUX9517.WHB9292.unmapped-both-read-and-mate	346.0	25226.0	21424.0
MUX9517.WHB9293.unmapped-both-read-and-mate	384.0	28241.0	21267.0
MUX9518.WHB9294.unmapped-both-read-and-mate	338.0	33931.0	22574.0
MUX9518.WHB9295.unmapped-both-read-and-mate	405.0	68490.0	45693.0
MUX9518.WHB9296.unmapped-both-read-and-mate	348.0	45185.0	30014.0
MUX9518.WHB9300.unmapped-both-read-and-mate	343.0	18381.0	15089.0
MUX9518.WHB9306.unmapped-both-read-and-mate	313.0	28402.0	19625.0
MUX9519.WHB9297.unmapped-both-read-and-mate	386.0	22909.0	18318.0
MUX9519.WHB9298.unmapped-both-read-and-mate	377.0	15087.0	13171.0
MUX9519.WHB9299.unmapped-both-read-and-mate	364.0	13683.0	11247.0
MUX9519.WHB9301.unmapped-both-read-and-mate	413.0	24555.0	20157.0
MUX9519.WHB9302.unmapped-both-read-and-mate	365.0	26935.0	22256.0
MUX9520.WHB9303.unmapped-both-read-and-mate	364.0	25330.0	20161.0
MUX9520.WHB9304.unmapped-both-read-and-mate	385.0	27993.0	20841.0
MUX9520.WHB9305.unmapped-both-read-and-mate	458.0	40387.0	28429.0
MUX9520.WHB9307.unmapped-both-read-and-mate	402.0	68902.0	47018.0
MUX9520.WHB9308.unmapped-both-read-and-mate	483.0	30367.0	21734.0
MUX9521.WHB9309.unmapped-both-read-and-mate	379.0	16669.0	15674.0
MUX9521.WHB9310.unmapped-both-read-and-mate	463.0	18970.0	17465.0
MUX9521.WHB9311.unmapped-both-read-and-mate	449.0	14155.0	12268.0
MUX9521.WHB9312.unmapped-both-read-and-mate	413.0	18898.0	15435.0
MUX9521.WHB9313.unmapped-both-read-and-mate	360.0	40474.0	29880.0
MUX9522.WHB9314.unmapped-both-read-and-mate	410.0	21367.0	16924.0
MUX9522.WHB9315.unmapped-both-read-and-mate	356.0	8239.0	8132.0
MUX9522.WHB9316.unmapped-both-read-and-mate	389.0	35119.0	24276.0
MUX9522.WHB9317.unmapped-both-read-and-mate	348.0	86696.0	54484.0
MUX9522.WHB9318.unmapped-both-read-and-mate	463.0	39600.0	26581.0
MUX9523.WHB9319.unmapped-both-read-and-mate	409.0	41396.0	26372.0
MUX9523.WHB9320.unmapped-both-read-and-mate	416.0	13161.0	11742.0
MUX9523.WHB9321.unmapped-both-read-and-mate	485.0	11270.0	12149.0
MUX9523.WHB9322.unmapped-both-read-and-mate	475.0	11940.0	11841.0
MUX9523.WHB9323.unmapped-both-read-and-mate	452.0	16930.0	14828.0
MUX9524.WHB9324.unmapped-both-read-and-mate	377.0	12505.0	10735.0
MUX9524.WHB9326.unmapped-both-read-and-mate	426.0	5828.0	7060.0
MUX9524.WHB9327.unmapped-both-read-and-mate	402.0	1570.0	4065.0
MUX9524.WHB9328.unmapped-both-read-and-mate	442.0	14656.0	13794.0
MUX9524.WHB9329.unmapped-both-read-and-mate	456.0	23727.0	17699.0
MUX9525.WHB9330.unmapped-both-read-and-mate	466.0	35920.0	25217.0
MUX9525.WHB9331.unmapped-both-read-and-mate	389.0	37848.0	27074.0
MUX9525.WHB9332.unmapped-both-read-and-mate	399.0	21724.0	17054.0
MUX9525.WHB9333.unmapped-both-read-and-mate	455.0	8343.0	7992.0
MUX9525.WHB9334.unmapped-both-read-and-mate	411.0	12254.0	10441.0
MUX9526.WHB9335.unmapped-both-read-and-mate	376.0	15524.0	12118.0
MUX9526.WHB9336.unmapped-both-read-and-mate	401.0	10916.0	10872.0
MUX9526.WHB9337.unmapped-both-read-and-mate	417.0	19250.0	15080.0
MUX9526.WHB9338.unmapped-both-read-and-mate	361.0	12692.0	12346.0
MUX9526.WHB9340.unmapped-both-read-and-mate	456.0	20522.0	15549.0
MUX9527.WHB9342.unmapped-both-read-and-mate	367.0	202.0	2817.0
MUX9527.WHB9343.unmapped-both-read-and-mate	373.0	13731.0	12251.0
MUX9527.WHB9344.unmapped-both-read-and-mate	456.0	14618.0	12033.0
MUX9527.WHB9345.unmapped-both-read-and-mate	489.0	28209.0	20515.0
MUX9527.WHB9346.unmapped-both-read-and-mate	414.0	24596.0	19338.0
MUX9528.WHB9348.unmapped-both-read-and-mate	364.0	22871.0	19278.0
MUX9528.WHB9349.unmapped-both-read-and-mate	446.0	26697.0	23471.0
MUX9528.WHB9350.unmapped-both-read-and-mate	378.0	12695.0	10929.0
MUX9528.WHB9351.unmapped-both-read-and-mate	395.0	18622.0	17293.0
MUX9528.WHB9352.unmapped-both-read-and-mate	514.0	27641.0	25978.0
MUX9529.WHB9210.unmapped-both-read-and-mate	880.0	8763.0	34662.0
MUX9529.WHB9212.unmapped-both-read-and-mate	830.0	5948.0	33857.0
MUX9529.WHB9213.unmapped-both-read-and-mate	565.0	7108.0	28679.0
MUX9529.WHB9215.unmapped-both-read-and-mate	715.0	7995.0	26608.0
MUX9529.WHB9216.unmapped-both-read-and-mate	839.0	5399.0	33150.0
MUX9530.WHB9211.unmapped-both-read-and-mate	777.0	3879.0	29454.0
MUX9530.WHB9225.unmapped-both-read-and-mate	901.0	14590.0	36016.0
MUX9530.WHB9226.unmapped-both-read-and-mate	933.0	18229.0	41673.0
MUX9530.WHB9227.unmapped-both-read-and-mate	767.0	12249.0	31415.0
MUX9531.WHB9217.unmapped-both-read-and-mate	907.0	6846.0	37592.0
MUX9531.WHB9218.unmapped-both-read-and-mate	985.0	11006.0	47789.0
MUX9531.WHB9220.unmapped-both-read-and-mate	944.0	9254.0	39708.0
MUX9531.WHB9223.unmapped-both-read-and-mate	1260.0	11542.0	55272.0
MUX9531.WHB9224.unmapped-both-read-and-mate	1309.0	8950.0	56460.0
MUX9532.WHB8778.unmapped-both-read-and-mate	651.0	464.0	19388.0
MUX9532.WHB8779.unmapped-both-read-and-mate	699.0	198.0	22877.0
MUX9532.WHB8780.unmapped-both-read-and-mate	699.0	1611.0	23076.0
MUX9532.WHH7145.unmapped-both-read-and-mate	797.0	11524.0	30582.0
MUX9532.WHH7149.unmapped-both-read-and-mate	720.0	7195.0	26138.0
MUX9534.WHB9228.unmapped-both-read-and-mate	678.0	16137.0	32239.0
MUX9534.WHB9231.unmapped-both-read-and-mate	600.0	18191.0	32192.0
MUX9534.WHB9232.unmapped-both-read-and-mate	634.0	19144.0	35834.0
MUX9534.WHB9233.unmapped-both-read-and-mate	752.0	21692.0	42566.0
MUX9535.WHB9235.unmapped-both-read-and-mate	582.0	37146.0	39541.0
MUX9535.WHB9237.unmapped-both-read-and-mate	704.0	17489.0	34188.0
MUX9535.WHB9238.unmapped-both-read-and-mate	727.0	13893.0	34648.0
MUX9535.WHB9241.unmapped-both-read-and-mate	580.0	23107.0	40551.0
MUX9535.WHB9244.unmapped-both-read-and-mate	645.0	18428.0	33582.0
MUX9536.WHB9236.unmapped-both-read-and-mate	793.0	10592.0	32918.0
MUX9536.WHB9239.unmapped-both-read-and-mate	761.0	11441.0	33365.0
MUX9536.WHB9240.unmapped-both-read-and-mate	491.0	12788.0	24980.0
MUX9536.WHB9243.unmapped-both-read-and-mate	627.0	16268.0	30724.0
MUX9536.WHB9245.unmapped-both-read-and-mate	689.0	58431.0	62767.0
MUX9537.WHB8794.unmapped-both-read-and-mate	561.0	181.0	18625.0
MUX9537.WHB9234.unmapped-both-read-and-mate	654.0	36354.0	40105.0
MUX9537.WHH7174.unmapped-both-read-and-mate	563.0	11140.0	24519.0
MUX9542.WHB9353.unmapped-both-read-and-mate	814.0	3764.0	28008.0
MUX9542.WHB9357.unmapped-both-read-and-mate	658.0	3836.0	22973.0
MUX9542.WHB9358.unmapped-both-read-and-mate	787.0	3430.0	25639.0
MUX9542.WHB9359.unmapped-both-read-and-mate	837.0	6819.0	33260.0
MUX9542.WHB9360.unmapped-both-read-and-mate	875.0	5923.0	30229.0
MUX9543.WHB9356.unmapped-both-read-and-mate	769.0	3684.0	25738.0
MUX9543.WHB9361.unmapped-both-read-and-mate	786.0	5278.0	26370.0
MUX9543.WHB9362.unmapped-both-read-and-mate	835.0	3067.0	27378.0
MUX9543.WHB9364.unmapped-both-read-and-mate	773.0	3500.0	26892.0
MUX9543.WHB9365.unmapped-both-read-and-mate	728.0	2423.0	23243.0
MUX9544.WHB9366.unmapped-both-read-and-mate	764.0	2781.0	26024.0
MUX9544.WHB9367.unmapped-both-read-and-mate	952.0	3627.0	35854.0
MUX9544.WHB9368.unmapped-both-read-and-mate	917.0	8342.0	40976.0
MUX9544.WHB9369.unmapped-both-read-and-mate	616.0	3020.0	25064.0
MUX9544.WHB9370.unmapped-both-read-and-mate	814.0	5230.0	29637.0
MUX9545.WHB9374.unmapped-both-read-and-mate	830.0	3572.0	29232.0
MUX9545.WHB9375.unmapped-both-read-and-mate	957.0	4898.0	37533.0
MUX9545.WHB9376.unmapped-both-read-and-mate	960.0	2969.0	35573.0
MUX9545.WHB9377.unmapped-both-read-and-mate	861.0	8120.0	34636.0
MUX9545.WHB9378.unmapped-both-read-and-mate	854.0	2874.0	33422.0
MUX9546.WHB9379.unmapped-both-read-and-mate	730.0	2297.0	21846.0
MUX9546.WHB9380.unmapped-both-read-and-mate	765.0	1134.0	27141.0
MUX9546.WHB9382.unmapped-both-read-and-mate	704.0	2810.0	21335.0
MUX9546.WHB9383.unmapped-both-read-and-mate	702.0	4087.0	27466.0
MUX9546.WHB9384.unmapped-both-read-and-mate	911.0	12732.0	39838.0
MUX9547.WHB9372.unmapped-both-read-and-mate	627.0	2918.0	20919.0
MUX9547.WHB9373.unmapped-both-read-and-mate	633.0	2953.0	22462.0
MUX9547.WHB9386.unmapped-both-read-and-mate	756.0	4417.0	25850.0
MUX9547.WHB9388.unmapped-both-read-and-mate	579.0	2488.0	18618.0
MUX9547.WHB9396.unmapped-both-read-and-mate	852.0	6851.0	33024.0
MUX9548.WHB9385.unmapped-both-read-and-mate	855.0	2802.0	29105.0
MUX9548.WHB9389.unmapped-both-read-and-mate	677.0	5883.0	22140.0
MUX9548.WHB9390.unmapped-both-read-and-mate	691.0	3473.0	27623.0
MUX9548.WHB9391.unmapped-both-read-and-mate	807.0	5814.0	28998.0
MUX9548.WHB9392.unmapped-both-read-and-mate	778.0	5454.0	25927.0
MUX9549.WHB9393.unmapped-both-read-and-mate	606.0	2822.0	17274.0
MUX9549.WHB9394.unmapped-both-read-and-mate	739.0	4943.0	27228.0
MUX9549.WHB9395.unmapped-both-read-and-mate	759.0	3689.0	24062.0
MUX9549.WHB9397.unmapped-both-read-and-mate	917.0	4383.0	32579.0
MUX9549.WHB9398.unmapped-both-read-and-mate	641.0	3238.0	23456.0
MUX9560.WHB9443.unmapped-both-read-and-mate	580.0	12766.0	23751.0
MUX9560.WHB9444.unmapped-both-read-and-mate	645.0	15680.0	28860.0
MUX9560.WHB9445.unmapped-both-read-and-mate	567.0	21718.0	29779.0
MUX9560.WHB9448.unmapped-both-read-and-mate	535.0	19018.0	26734.0
MUX9560.WHB9450.unmapped-both-read-and-mate	793.0	10571.0	30535.0
MUX9561.WHB9447.unmapped-both-read-and-mate	507.0	11745.0	23680.0
MUX9561.WHB9451.unmapped-both-read-and-mate	684.0	18917.0	32752.0
MUX9561.WHB9455.unmapped-both-read-and-mate	557.0	17413.0	25562.0
MUX9561.WHB9456.unmapped-both-read-and-mate	513.0	13061.0	21372.0
MUX9561.WHB9457.unmapped-both-read-and-mate	489.0	37663.0	34974.0
MUX9562.WHB9452.unmapped-both-read-and-mate	815.0	14080.0	33447.0
MUX9562.WHB9454.unmapped-both-read-and-mate	669.0	8657.0	25633.0
MUX9562.WHB9460.unmapped-both-read-and-mate	509.0	5382.0	15180.0
MUX9562.WHB9461.unmapped-both-read-and-mate	416.0	11846.0	18900.0
MUX9562.WHB9462.unmapped-both-read-and-mate	514.0	17705.0	24124.0
MUX9563.WHB9458.unmapped-both-read-and-mate	515.0	26504.0	29760.0
MUX9563.WHB9459.unmapped-both-read-and-mate	565.0	10657.0	21606.0
MUX9563.WHB9525.unmapped-both-read-and-mate	532.0	10640.0	18069.0
MUX9563.WHB9528.unmapped-both-read-and-mate	669.0	21428.0	31524.0
MUX9563.WHB9531.unmapped-both-read-and-mate	647.0	14369.0	24157.0
MUX9564.WHB9464.unmapped-both-read-and-mate	672.0	17218.0	28788.0
MUX9564.WHB9465.unmapped-both-read-and-mate	757.0	21040.0	34068.0
MUX9564.WHB9466.unmapped-both-read-and-mate	644.0	9705.0	25147.0
MUX9564.WHB9467.unmapped-both-read-and-mate	841.0	12082.0	30229.0
MUX9564.WHB9469.unmapped-both-read-and-mate	631.0	13129.0	26656.0
MUX9565.WHB9468.unmapped-both-read-and-mate	613.0	10984.0	21925.0
MUX9565.WHB9470.unmapped-both-read-and-mate	636.0	18366.0	28550.0
MUX9565.WHB9472.unmapped-both-read-and-mate	568.0	8055.0	19159.0
MUX9565.WHB9475.unmapped-both-read-and-mate	514.0	22401.0	27241.0
MUX9565.WHB9523.unmapped-both-read-and-mate	666.0	7372.0	21172.0
MUX9566.WHB9463.unmapped-both-read-and-mate	663.0	10978.0	24839.0
MUX9566.WHB9471.unmapped-both-read-and-mate	695.0	350.0	19486.0
MUX9566.WHB9473.unmapped-both-read-and-mate	598.0	18214.0	24816.0
MUX9566.WHB9474.unmapped-both-read-and-mate	701.0	16280.0	29222.0
MUX9566.WHB9477.unmapped-both-read-and-mate	570.0	6313.0	16442.0
MUX9567.WHB9478.unmapped-both-read-and-mate	537.0	12838.0	24979.0
MUX9567.WHB9479.unmapped-both-read-and-mate	626.0	11911.0	22328.0
MUX9567.WHB9484.unmapped-both-read-and-mate	532.0	4931.0	16697.0
MUX9567.WHB9486.unmapped-both-read-and-mate	542.0	9923.0	18881.0
MUX9567.WHB9487.unmapped-both-read-and-mate	595.0	27474.0	31507.0
MUX9568.WHB9399.unmapped-both-read-and-mate	537.0	2552.0	10680.0
MUX9568.WHB9401.unmapped-both-read-and-mate	609.0	1691.0	11177.0
MUX9568.WHB9403.unmapped-both-read-and-mate	611.0	3514.0	12255.0
MUX9568.WHB9409.unmapped-both-read-and-mate	549.0	3886.0	11120.0
MUX9568.WHB9411.unmapped-both-read-and-mate	591.0	2931.0	12290.0
MUX9569.WHB9402.unmapped-both-read-and-mate	529.0	4326.0	10259.0
MUX9569.WHB9404.unmapped-both-read-and-mate	577.0	4309.0	10720.0
MUX9569.WHB9405.unmapped-both-read-and-mate	499.0	4074.0	9787.0
MUX9569.WHB9406.unmapped-both-read-and-mate	542.0	3698.0	10364.0
MUX9569.WHB9407.unmapped-both-read-and-mate	547.0	9558.0	12031.0
MUX9570.WHB9410.unmapped-both-read-and-mate	669.0	3856.0	11892.0
MUX9570.WHB9412.unmapped-both-read-and-mate	631.0	2614.0	11226.0
MUX9570.WHB9413.unmapped-both-read-and-mate	565.0	2092.0	9408.0
MUX9570.WHB9414.unmapped-both-read-and-mate	496.0	3130.0	10483.0
MUX9570.WHB9415.unmapped-both-read-and-mate	578.0	5672.0	11253.0
MUX9571.WHB9417.unmapped-both-read-and-mate	630.0	1571.0	12868.0
MUX9571.WHB9419.unmapped-both-read-and-mate	648.0	20240.0	23980.0
MUX9571.WHB9527.unmapped-both-read-and-mate	436.0	28037.0	30819.0
MUX9572.WHB9418.unmapped-both-read-and-mate	624.0	10412.0	19017.0
MUX9572.WHB9423.unmapped-both-read-and-mate	639.0	17308.0	24216.0
MUX9572.WHB9426.unmapped-both-read-and-mate	467.0	8033.0	12978.0
MUX9572.WHB9429.unmapped-both-read-and-mate	539.0	5224.0	13010.0
MUX9572.WHB9530.unmapped-both-read-and-mate	500.0	15435.0	20076.0
MUX9573.WHB9425.unmapped-both-read-and-mate	536.0	13443.0	18459.0
MUX9573.WHB9427.unmapped-both-read-and-mate	548.0	5705.0	13335.0
MUX9573.WHB9430.unmapped-both-read-and-mate	550.0	5943.0	13897.0
MUX9573.WHB9435.unmapped-both-read-and-mate	648.0	11627.0	20146.0
MUX9573.WHB9437.unmapped-both-read-and-mate	564.0	18071.0	21881.0
MUX9574.WHB9432.unmapped-both-read-and-mate	454.0	9357.0	14181.0
MUX9574.WHB9433.unmapped-both-read-and-mate	574.0	15992.0	21465.0
MUX9574.WHB9434.unmapped-both-read-and-mate	602.0	11448.0	17950.0
MUX9574.WHB9436.unmapped-both-read-and-mate	591.0	7561.0	15044.0
MUX9575.WHB9438.unmapped-both-read-and-mate	609.0	6990.0	16136.0
MUX9575.WHB9439.unmapped-both-read-and-mate	578.0	14131.0	21254.0
MUX9575.WHB9440.unmapped-both-read-and-mate	650.0	23316.0	27731.0
MUX9575.WHB9441.unmapped-both-read-and-mate	576.0	7874.0	15289.0
MUX9575.WHB9442.unmapped-both-read-and-mate	547.0	5454.0	12884.0
MUX9576.WHB9033.unmapped-both-read-and-mate	626.0	7143.0	12883.0
MUX9576.WHB9039.unmapped-both-read-and-mate	551.0	9504.0	13847.0
MUX9576.WHB9040.unmapped-both-read-and-mate	597.0	22602.0	25082.0
MUX9576.WHB9041.unmapped-both-read-and-mate	606.0	10480.0	14158.0
MUX9576.WHB9042.unmapped-both-read-and-mate	477.0	11307.0	15306.0
MUX9577.WHB9043.unmapped-both-read-and-mate	407.0	10555.0	11903.0
MUX9577.WHB9045.unmapped-both-read-and-mate	429.0	7107.0	10965.0
MUX9577.WHB9046.unmapped-both-read-and-mate	427.0	6565.0	7766.0
MUX9577.WHB9047.unmapped-both-read-and-mate	512.0	11380.0	12046.0
MUX9577.WHB9048.unmapped-both-read-and-mate	461.0	5244.0	7456.0
MUX9578.WHB9026.unmapped-both-read-and-mate	424.0	10759.0	12917.0
MUX9578.WHB9027.unmapped-both-read-and-mate	422.0	14718.0	14646.0
MUX9578.WHB9028.unmapped-both-read-and-mate	393.0	2572.0	5784.0
MUX9578.WHB9029.unmapped-both-read-and-mate	499.0	7292.0	10694.0
MUX9578.WHB9030.unmapped-both-read-and-mate	463.0	22527.0	22348.0
MUX9579.WHB9031.unmapped-both-read-and-mate	424.0	14668.0	14394.0
MUX9579.WHB9032.unmapped-both-read-and-mate	374.0	14401.0	13214.0
MUX9579.WHB9034.unmapped-both-read-and-mate	447.0	12226.0	13812.0
MUX9579.WHB9035.unmapped-both-read-and-mate	407.0	7480.0	10263.0
MUX9579.WHB9037.unmapped-both-read-and-mate	461.0	10280.0	11673.0
MUX9580.WHB9049.unmapped-both-read-and-mate	328.0	6454.0	7559.0
MUX9580.WHB9050.unmapped-both-read-and-mate	406.0	12996.0	11164.0
MUX9580.WHB9051.unmapped-both-read-and-mate	337.0	8590.0	7605.0
MUX9580.WHB9052.unmapped-both-read-and-mate	383.0	12705.0	10641.0
MUX9580.WHB9053.unmapped-both-read-and-mate	381.0	12256.0	12297.0
MUX9581.WHB9054.unmapped-both-read-and-mate	383.0	13763.0	12924.0
MUX9581.WHB9055.unmapped-both-read-and-mate	431.0	6771.0	6415.0
MUX9581.WHB9056.unmapped-both-read-and-mate	442.0	5801.0	7804.0
MUX9581.WHB9057.unmapped-both-read-and-mate	338.0	10589.0	11390.0
MUX9581.WHB9058.unmapped-both-read-and-mate	290.0	5786.0	6078.0
MUX9582.WHB9059.unmapped-both-read-and-mate	323.0	6252.0	6525.0
MUX9582.WHB9060.unmapped-both-read-and-mate	244.0	6707.0	6930.0
MUX9582.WHB9061.unmapped-both-read-and-mate	352.0	6334.0	6788.0
MUX9582.WHB9063.unmapped-both-read-and-mate	389.0	11336.0	9703.0
MUX9582.WHB9064.unmapped-both-read-and-mate	291.0	11454.0	9131.0
MUX9583.WHB9062.unmapped-both-read-and-mate	161.0	11133.0	9668.0
MUX9583.WHB9065.unmapped-both-read-and-mate	332.0	12080.0	11569.0
MUX9583.WHB9066.unmapped-both-read-and-mate	340.0	11366.0	12641.0
MUX9583.WHB9067.unmapped-both-read-and-mate	337.0	16974.0	10036.0
MUX9583.WHB9069.unmapped-both-read-and-mate	368.0	6424.0	7813.0
MUX9584.WHB9480.unmapped-both-read-and-mate	671.0	7704.0	10744.0
MUX9584.WHB9481.unmapped-both-read-and-mate	780.0	19606.0	19397.0
MUX9584.WHB9482.unmapped-both-read-and-mate	653.0	11013.0	13726.0
MUX9584.WHB9483.unmapped-both-read-and-mate	788.0	21278.0	20326.0
MUX9584.WHB9485.unmapped-both-read-and-mate	761.0	18020.0	18585.0
MUX9585.WHB9489.unmapped-both-read-and-mate	681.0	14460.0	14653.0
MUX9585.WHB9490.unmapped-both-read-and-mate	635.0	26177.0	22091.0
MUX9585.WHB9492.unmapped-both-read-and-mate	632.0	8617.0	12777.0
MUX9585.WHB9494.unmapped-both-read-and-mate	634.0	9592.0	11815.0
MUX9585.WHB9495.unmapped-both-read-and-mate	671.0	28624.0	29360.0
MUX9586.WHB9491.unmapped-both-read-and-mate	650.0	22604.0	20464.0
MUX9586.WHB9493.unmapped-both-read-and-mate	623.0	9648.0	11176.0
MUX9586.WHB9496.unmapped-both-read-and-mate	802.0	16546.0	19268.0
MUX9586.WHB9497.unmapped-both-read-and-mate	633.0	13633.0	17696.0
MUX9586.WHB9498.unmapped-both-read-and-mate	682.0	11748.0	14400.0
MUX9587.WHB9488.unmapped-both-read-and-mate	450.0	21075.0	18700.0
MUX9587.WHB9499.unmapped-both-read-and-mate	421.0	18218.0	18263.0
MUX9587.WHB9500.unmapped-both-read-and-mate	480.0	6725.0	9923.0
MUX9587.WHB9501.unmapped-both-read-and-mate	453.0	7213.0	9660.0
MUX9587.WHB9502.unmapped-both-read-and-mate	408.0	17437.0	19591.0
MUX9588.WHB9503.unmapped-both-read-and-mate	529.0	11944.0	18224.0
MUX9588.WHB9504.unmapped-both-read-and-mate	434.0	9067.0	11837.0
MUX9588.WHB9505.unmapped-both-read-and-mate	557.0	17164.0	18211.0
MUX9588.WHB9510.unmapped-both-read-and-mate	454.0	11431.0	15065.0
MUX9588.WHB9511.unmapped-both-read-and-mate	504.0	12316.0	15287.0
MUX9589.WHB9506.unmapped-both-read-and-mate	358.0	9759.0	10874.0
MUX9589.WHB9507.unmapped-both-read-and-mate	390.0	6234.0	8476.0
MUX9589.WHB9508.unmapped-both-read-and-mate	330.0	10165.0	14425.0
MUX9589.WHB9512.unmapped-both-read-and-mate	541.0	26148.0	23017.0
MUX9589.WHB9524.unmapped-both-read-and-mate	461.0	8166.0	9295.0
MUX9590.WHB9513.unmapped-both-read-and-mate	606.0	7633.0	10035.0
MUX9590.WHB9515.unmapped-both-read-and-mate	566.0	11540.0	13619.0
MUX9590.WHB9516.unmapped-both-read-and-mate	595.0	25625.0	23175.0
MUX9590.WHB9517.unmapped-both-read-and-mate	575.0	13435.0	19319.0
MUX9590.WHB9521.unmapped-both-read-and-mate	498.0	3693.0	7042.0
MUX9591.WHB9514.unmapped-both-read-and-mate	583.0	10105.0	17216.0
MUX9591.WHB9518.unmapped-both-read-and-mate	550.0	14294.0	16911.0
MUX9591.WHB9519.unmapped-both-read-and-mate	516.0	12556.0	15794.0
MUX9591.WHB9522.unmapped-both-read-and-mate	533.0	15564.0	17916.0
MUX9591.WHB9526.unmapped-both-read-and-mate	435.0	1053.0	4827.0
MUX9592.WHB9529.unmapped-both-read-and-mate	901.0	19549.0	43214.0
MUX9592.WHB9532.unmapped-both-read-and-mate	732.0	9586.0	29388.0
MUX9592.WHB9533.unmapped-both-read-and-mate	807.0	4110.0	30240.0
MUX9592.WHB9534.unmapped-both-read-and-mate	649.0	15601.0	40779.0
MUX9592.WHB9535.unmapped-both-read-and-mate	720.0	5748.0	30956.0
MUX9593.WHB9536.unmapped-both-read-and-mate	745.0	8785.0	36884.0
MUX9593.WHB9537.unmapped-both-read-and-mate	714.0	6866.0	26766.0
MUX9593.WHB9538.unmapped-both-read-and-mate	677.0	15992.0	33718.0
MUX9593.WHB9539.unmapped-both-read-and-mate	667.0	10255.0	29822.0
MUX9593.WHB9540.unmapped-both-read-and-mate	711.0	11964.0	33981.0
MUX9594.WHB9541.unmapped-both-read-and-mate	553.0	11357.0	24160.0
