Sample	Proteobacteria	Chordata	Actinobacteria	Firmicutes	Bacteroidetes	Other	Unclassified
MUX9799.WHB10233.unmapped-both-read-and-mate	2688.0	415.0	391.0	5.0	16.0	12.0	5271.0
MUX9799.WHB10234.unmapped-both-read-and-mate	6020.0	416.0	688.0	5.0	10.0	19.0	6594.0
MUX9799.WHB10235.unmapped-both-read-and-mate	2869.0	348.0	3720.0	5.0	8.0	17.0	5106.0
MUX9799.WHB10236.unmapped-both-read-and-mate	4608.0	346.0	4113.0	8.0	17.0	71.0	7654.0
MUX9800.WHB10237.unmapped-both-read-and-mate	4349.0	368.0	4183.0	12.0	17.0	58.0	7643.0
MUX9800.WHB10238.unmapped-both-read-and-mate	4141.0	429.0	4399.0	13.0	38.0	67.0	8192.0
MUX9800.WHB10239.unmapped-both-read-and-mate	4309.0	379.0	5089.0	9.0	16.0	90.0	9356.0
MUX9800.WHB10240.unmapped-both-read-and-mate	3454.0	335.0	5117.0	13.0	17.0	74.0	7758.0
MUX9800.WHB10241.unmapped-both-read-and-mate	3643.0	436.0	2327.0	3.0	32.0	41.0	6468.0
MUX9801.WHB10242.unmapped-both-read-and-mate	5592.0	313.0	5466.0	7.0	26.0	75.0	8740.0
MUX9801.WHB10243.unmapped-both-read-and-mate	4268.0	414.0	2007.0	5.0	18.0	30.0	6169.0
MUX9801.WHB10244.unmapped-both-read-and-mate	4780.0	402.0	239.0	11.0	13.0	35.0	4904.0
MUX9801.WHB10245.unmapped-both-read-and-mate	2302.0	374.0	3014.0	3.0	8.0	37.0	6209.0
MUX9801.WHB10246.unmapped-both-read-and-mate	4419.0	388.0	3533.0	57.0	25.0	71.0	7693.0
MUX9802.WHB10247.unmapped-both-read-and-mate	5701.0	433.0	5450.0	7.0	31.0	54.0	6698.0
MUX9802.WHB10249.unmapped-both-read-and-mate	1937.0	324.0	714.0	5.0	3.0	10.0	3593.0
MUX9802.WHB10251.unmapped-both-read-and-mate	3110.0	326.0	497.0	6.0	2.0	19.0	4469.0
MUX9802.WHB10253.unmapped-both-read-and-mate	4056.0	310.0	2638.0	5.0	13.0	44.0	6105.0
MUX9802.WHB10255.unmapped-both-read-and-mate	5355.0	423.0	1067.0	9.0	9.0	29.0	6552.0
MUX9803.WHB10360.unmapped-both-read-and-mate	6321.0	415.0	100.0	6.0	5.0	47.0	8517.0
MUX9803.WHB10361.unmapped-both-read-and-mate	4746.0	383.0	81.0	8.0	5.0	44.0	8229.0
MUX9803.WHB10362.unmapped-both-read-and-mate	3914.0	390.0	74.0	57.0	3.0	29.0	6858.0
MUX9803.WHB10363.unmapped-both-read-and-mate	3579.0	371.0	57.0	12.0	5.0	22.0	6211.0
MUX9803.WHB10364.unmapped-both-read-and-mate	7724.0	380.0	116.0	11.0	4.0	129.0	10516.0
MUX9804.WHB10365.unmapped-both-read-and-mate	4142.0	386.0	47.0	5.0	8.0	31.0	5615.0
MUX9804.WHB10366.unmapped-both-read-and-mate	6279.0	382.0	73.0	16.0	6.0	40.0	7651.0
MUX9804.WHB10367.unmapped-both-read-and-mate	6292.0	410.0	95.0	10.0	7.0	46.0	7370.0
MUX9804.WHB10368.unmapped-both-read-and-mate	3780.0	354.0	59.0	nan	8.0	34.0	5751.0
MUX9804.WHB10369.unmapped-both-read-and-mate	5124.0	365.0	137.0	2.0	3.0	52.0	6361.0
MUX9805.WHB10370.unmapped-both-read-and-mate	9699.0	402.0	163.0	2.0	5.0	67.0	7853.0
MUX9805.WHB10371.unmapped-both-read-and-mate	6248.0	371.0	184.0	5.0	2.0	45.0	7579.0
MUX9805.WHB10372.unmapped-both-read-and-mate	5374.0	383.0	82.0	6.0	5.0	50.0	8193.0
MUX9805.WHB10373.unmapped-both-read-and-mate	7169.0	367.0	165.0	17.0	12.0	74.0	10299.0
MUX9805.WHB10374.unmapped-both-read-and-mate	4084.0	342.0	92.0	8.0	nan	30.0	5204.0
MUX9806.WHB10375.unmapped-both-read-and-mate	3895.0	386.0	69.0	7.0	4.0	33.0	6267.0
MUX9806.WHB10376.unmapped-both-read-and-mate	3714.0	425.0	81.0	6.0	5.0	30.0	5499.0
MUX9806.WHB10377.unmapped-both-read-and-mate	3643.0	351.0	66.0	3.0	1.0	23.0	5367.0
MUX9806.WHB10379.unmapped-both-read-and-mate	4148.0	379.0	92.0	2.0	2.0	40.0	6508.0
MUX9806.WHB10380.unmapped-both-read-and-mate	4629.0	326.0	71.0	5.0	3.0	28.0	4766.0
MUX9807.WHB10460.unmapped-both-read-and-mate	5166.0	347.0	82.0	nan	3.0	27.0	4097.0
MUX9807.WHB10461.unmapped-both-read-and-mate	5968.0	433.0	172.0	13.0	1.0	42.0	5609.0
MUX9807.WHB10462.unmapped-both-read-and-mate	5053.0	431.0	74.0	5.0	2.0	22.0	4552.0
MUX9807.WHB10463.unmapped-both-read-and-mate	5650.0	428.0	149.0	17.0	11.0	46.0	6205.0
MUX9807.WHB10464.unmapped-both-read-and-mate	4184.0	368.0	56.0	3.0	4.0	26.0	4492.0
MUX9808.WHB10466.unmapped-both-read-and-mate	8915.0	415.0	109.0	1.0	8.0	47.0	6062.0
MUX9808.WHB10467.unmapped-both-read-and-mate	6146.0	349.0	82.0	4.0	2.0	36.0	4640.0
MUX9808.WHB10468.unmapped-both-read-and-mate	5615.0	315.0	55.0	2.0	3.0	11.0	4107.0
MUX9808.WHB10469.unmapped-both-read-and-mate	8896.0	412.0	125.0	14.0	14.0	47.0	8122.0
MUX9808.WHB10470.unmapped-both-read-and-mate	6873.0	383.0	117.0	12.0	4.0	53.0	7727.0
MUX9809.WHB10252.unmapped-both-read-and-mate	3692.0	408.0	734.0	7.0	13.0	20.0	4624.0
MUX9809.WHB10254.unmapped-both-read-and-mate	3231.0	420.0	2624.0	3.0	26.0	50.0	6357.0
MUX9809.WHB10256.unmapped-both-read-and-mate	3357.0	453.0	221.0	4.0	8.0	9.0	5134.0
MUX9809.WHB10258.unmapped-both-read-and-mate	4311.0	405.0	433.0	12.0	16.0	25.0	5095.0
MUX9809.WHB10261.unmapped-both-read-and-mate	4282.0	529.0	243.0	1.0	14.0	6.0	5118.0
MUX9810.WHB10259.unmapped-both-read-and-mate	3768.0	314.0	1000.0	6.0	22.0	15.0	4492.0
MUX9810.WHB10262.unmapped-both-read-and-mate	3746.0	362.0	229.0	4.0	19.0	11.0	4511.0
MUX9810.WHB10465.unmapped-both-read-and-mate	5759.0	402.0	57.0	7.0	4.0	37.0	4940.0
MUX9810.WHB10471.unmapped-both-read-and-mate	24229.0	434.0	1071.0	88.0	47.0	593.0	49100.0
MUX9811.WHB9400.unmapped-both-read-and-mate	3489.0	412.0	2072.0	15.0	34.0	79.0	5997.0
MUX9811.WHB9408.unmapped-both-read-and-mate	2873.0	369.0	178.0	6.0	15.0	71.0	4256.0
MUX9811.WHB9416.unmapped-both-read-and-mate	5105.0	345.0	5722.0	16.0	36.0	126.0	9911.0
MUX9811.WHB9422.unmapped-both-read-and-mate	27673.0	334.0	861.0	32.0	13.0	418.0	25936.0
MUX9811.WHB9446.unmapped-both-read-and-mate	15995.0	337.0	471.0	10.0	20.0	225.0	13294.0
MUX9812.WHB9449.unmapped-both-read-and-mate	34310.0	368.0	1204.0	19.0	30.0	495.0	26038.0
MUX9812.WHB9453.unmapped-both-read-and-mate	20125.0	376.0	579.0	12.0	28.0	360.0	16555.0
MUX9812.WHB9476.unmapped-both-read-and-mate	19635.0	322.0	576.0	24.0	13.0	261.0	16295.0
MUX9812.WHB9509.unmapped-both-read-and-mate	13464.0	333.0	414.0	21.0	24.0	281.0	14301.0
MUX9812.WHB9708.unmapped-both-read-and-mate	2394.0	288.0	403.0	9.0	17.0	50.0	3339.0
MUX9813.WHB9711.unmapped-both-read-and-mate	8073.0	282.0	1002.0	16.0	41.0	113.0	5928.0
MUX9813.WHB9715.unmapped-both-read-and-mate	5692.0	376.0	370.0	1317.0	19.0	76.0	4802.0
MUX9813.WHB9728.unmapped-both-read-and-mate	4285.0	351.0	3413.0	28.0	17.0	96.0	6361.0
MUX9813.WHB9741.unmapped-both-read-and-mate	6020.0	372.0	661.0	16.0	22.0	100.0	5589.0
MUX9813.WHB9747.unmapped-both-read-and-mate	4807.0	348.0	1744.0	18.0	32.0	74.0	5303.0
MUX9814.WHB9748.unmapped-both-read-and-mate	5319.0	420.0	1916.0	9.0	25.0	71.0	9548.0
MUX9814.WHB9749.unmapped-both-read-and-mate	6025.0	450.0	3227.0	27.0	69.0	86.0	10666.0
MUX9814.WHB9750.unmapped-both-read-and-mate	4962.0	413.0	1461.0	8.0	23.0	97.0	8347.0
MUX9814.WHB9758.unmapped-both-read-and-mate	4648.0	385.0	2554.0	14.0	41.0	95.0	8579.0
MUX9814.WHB9759.unmapped-both-read-and-mate	3538.0	511.0	1270.0	20.0	15.0	68.0	8236.0
MUX9815.WHB10141.unmapped-both-read-and-mate	3900.0	933.0	67.0	2.0	7.0	47.0	42062.0
MUX9815.WHB10144.unmapped-both-read-and-mate	2010.0	623.0	25.0	2.0	2.0	15.0	29679.0
MUX9815.WHB10147.unmapped-both-read-and-mate	2644.0	1156.0	26.0	2.0	1.0	13.0	46484.0
MUX9815.WHB10154.unmapped-both-read-and-mate	2824.0	890.0	2390.0	5.0	15.0	35.0	36889.0
MUX9815.WHB10163.unmapped-both-read-and-mate	2121.0	1037.0	790.0	6.0	5.0	22.0	44820.0
MUX9816.WHB10161.unmapped-both-read-and-mate	3382.0	1050.0	846.0	9.0	18.0	21.0	44730.0
MUX9816.WHB10162.unmapped-both-read-and-mate	4904.0	1011.0	2220.0	12.0	13.0	29.0	41697.0
MUX9816.WHB10164.unmapped-both-read-and-mate	2512.0	854.0	1448.0	5.0	16.0	38.0	34144.0
MUX9816.WHB10345.unmapped-both-read-and-mate	3597.0	758.0	92.0	6.0	1.0	33.0	35779.0
MUX9817.WHB10347.unmapped-both-read-and-mate	7254.0	859.0	133.0	16.0	7.0	66.0	45909.0
MUX9817.WHB10349.unmapped-both-read-and-mate	5059.0	926.0	86.0	4.0	5.0	47.0	39030.0
MUX9817.WHB10352.unmapped-both-read-and-mate	6858.0	806.0	119.0	6.0	3.0	60.0	32999.0
MUX9817.WHB10354.unmapped-both-read-and-mate	7432.0	703.0	149.0	8.0	10.0	51.0	31224.0
MUX9818.WHB10169.unmapped-both-read-and-mate	2682.0	1171.0	19049.0	22.0	13.0	252.0	62912.0
MUX9818.WHB10172.unmapped-both-read-and-mate	5148.0	1009.0	7386.0	14.0	37.0	110.0	47649.0
MUX9818.WHB10176.unmapped-both-read-and-mate	3878.0	1007.0	5865.0	13.0	28.0	115.0	40745.0
MUX9818.WHB10355.unmapped-both-read-and-mate	4265.0	927.0	102.0	5.0	4.0	50.0	35292.0
MUX9818.WHB10356.unmapped-both-read-and-mate	4072.0	770.0	154.0	19.0	3.0	54.0	35245.0
MUX9819.WHB10167.unmapped-both-read-and-mate	3459.0	865.0	4733.0	13.0	30.0	69.0	33490.0
MUX9819.WHB10168.unmapped-both-read-and-mate	2903.0	907.0	3666.0	8.0	9.0	61.0	32419.0
MUX9819.WHB10170.unmapped-both-read-and-mate	2050.0	869.0	4289.0	6.0	10.0	66.0	33885.0
MUX9819.WHB10171.unmapped-both-read-and-mate	1724.0	675.0	1728.0	3.0	10.0	31.0	24920.0
MUX9819.WHB10173.unmapped-both-read-and-mate	2509.0	673.0	3316.0	3.0	15.0	51.0	25258.0
MUX9820.WHB10174.unmapped-both-read-and-mate	2653.0	594.0	3923.0	6.0	14.0	55.0	19829.0
MUX9820.WHB10175.unmapped-both-read-and-mate	3309.0	616.0	6475.0	6.0	14.0	100.0	25215.0
MUX9820.WHB10177.unmapped-both-read-and-mate	3409.0	811.0	4725.0	4.0	13.0	62.0	32573.0
MUX9820.WHB10178.unmapped-both-read-and-mate	3456.0	790.0	4495.0	6.0	12.0	67.0	30423.0
MUX9820.WHB10179.unmapped-both-read-and-mate	4139.0	771.0	3484.0	11.0	22.0	52.0	29396.0
MUX9821.WHB10180.unmapped-both-read-and-mate	3717.0	618.0	4665.0	5.0	21.0	79.0	25401.0
MUX9821.WHB10183.unmapped-both-read-and-mate	3068.0	705.0	9077.0	8.0	23.0	141.0	29167.0
MUX9821.WHB10184.unmapped-both-read-and-mate	3566.0	583.0	8288.0	13.0	17.0	143.0	28056.0
MUX9821.WHB10185.unmapped-both-read-and-mate	3006.0	919.0	3651.0	8.0	14.0	59.0	34599.0
MUX9822.WHB10181.unmapped-both-read-and-mate	3329.0	880.0	2502.0	10.0	24.0	32.0	31812.0
MUX9822.WHB10186.unmapped-both-read-and-mate	2616.0	598.0	111.0	1.0	14.0	6.0	19852.0
MUX9822.WHB10187.unmapped-both-read-and-mate	2172.0	695.0	2873.0	7.0	8.0	38.0	22512.0
MUX9822.WHB10188.unmapped-both-read-and-mate	3068.0	655.0	1906.0	7.0	11.0	41.0	22002.0
MUX9822.WHB10190.unmapped-both-read-and-mate	3486.0	748.0	4705.0	8.0	30.0	76.0	28967.0
MUX9823.WHB10378.unmapped-both-read-and-mate	4116.0	516.0	83.0	2.0	2.0	27.0	10535.0
MUX9823.WHB10381.unmapped-both-read-and-mate	8829.0	532.0	182.0	6.0	6.0	38.0	12751.0
MUX9823.WHB10382.unmapped-both-read-and-mate	4393.0	562.0	55.0	5.0	2.0	31.0	10959.0
MUX9823.WHB10383.unmapped-both-read-and-mate	5743.0	519.0	111.0	2.0	nan	49.0	12432.0
MUX9823.WHB10384.unmapped-both-read-and-mate	4278.0	394.0	47.0	2.0	5.0	23.0	9359.0
MUX9824.WHB10385.unmapped-both-read-and-mate	3628.0	479.0	57.0	3.0	5.0	21.0	7759.0
MUX9824.WHB10386.unmapped-both-read-and-mate	6066.0	558.0	91.0	9.0	7.0	27.0	11275.0
MUX9824.WHB10387.unmapped-both-read-and-mate	5670.0	532.0	91.0	4.0	7.0	38.0	12910.0
MUX9824.WHB10388.unmapped-both-read-and-mate	4483.0	541.0	61.0	7.0	3.0	29.0	11128.0
MUX9824.WHB10389.unmapped-both-read-and-mate	5909.0	529.0	68.0	6.0	3.0	23.0	10643.0
MUX9825.WHB10390.unmapped-both-read-and-mate	5543.0	619.0	84.0	5.0	nan	20.0	12661.0
MUX9825.WHB10391.unmapped-both-read-and-mate	50132.0	561.0	1215.0	89.0	74.0	794.0	75499.0
MUX9825.WHB10392.unmapped-both-read-and-mate	5145.0	575.0	65.0	5.0	5.0	28.0	10901.0
MUX9825.WHB10393.unmapped-both-read-and-mate	2754.0	437.0	54.0	5.0	3.0	13.0	9807.0
MUX9825.WHB10394.unmapped-both-read-and-mate	4257.0	513.0	51.0	3.0	2.0	34.0	11078.0
MUX9826.WHB10395.unmapped-both-read-and-mate	5769.0	676.0	83.0	3.0	7.0	38.0	19797.0
MUX9826.WHB10396.unmapped-both-read-and-mate	4059.0	572.0	34.0	5.0	5.0	24.0	13560.0
MUX9826.WHB10397.unmapped-both-read-and-mate	5244.0	541.0	66.0	5.0	3.0	34.0	16270.0
MUX9826.WHB10398.unmapped-both-read-and-mate	4213.0	585.0	64.0	11.0	6.0	27.0	13452.0
MUX9826.WHB10399.unmapped-both-read-and-mate	4677.0	516.0	120.0	7.0	1.0	29.0	12979.0
MUX9827.WHB10400.unmapped-both-read-and-mate	7034.0	505.0	163.0	7.0	1.0	32.0	10252.0
MUX9827.WHB10401.unmapped-both-read-and-mate	4497.0	405.0	58.0	6.0	3.0	14.0	8488.0
MUX9827.WHB10402.unmapped-both-read-and-mate	6682.0	505.0	101.0	8.0	6.0	35.0	11835.0
MUX9827.WHB10403.unmapped-both-read-and-mate	7212.0	558.0	97.0	4.0	3.0	24.0	9781.0
MUX9827.WHB10404.unmapped-both-read-and-mate	5919.0	473.0	110.0	8.0	4.0	40.0	11451.0
MUX9828.WHB10405.unmapped-both-read-and-mate	7572.0	532.0	108.0	22.0	6.0	70.0	14787.0
MUX9828.WHB10406.unmapped-both-read-and-mate	5102.0	442.0	51.0	4.0	3.0	34.0	7926.0
MUX9828.WHB10407.unmapped-both-read-and-mate	6416.0	560.0	230.0	9.0	8.0	47.0	12655.0
MUX9828.WHB10408.unmapped-both-read-and-mate	6757.0	380.0	190.0	11.0	3.0	51.0	8662.0
MUX9828.WHB10410.unmapped-both-read-and-mate	6276.0	541.0	75.0	5.0	3.0	30.0	10638.0
MUX9829.WHB10409.unmapped-both-read-and-mate	6610.0	455.0	117.0	28.0	14.0	100.0	16478.0
MUX9829.WHB10411.unmapped-both-read-and-mate	3582.0	511.0	52.0	1.0	6.0	3563.0	9524.0
MUX9829.WHB10412.unmapped-both-read-and-mate	6468.0	577.0	129.0	15.0	9.0	58.0	14101.0
MUX9829.WHB10416.unmapped-both-read-and-mate	3815.0	618.0	55.0	6.0	3.0	22.0	9422.0
MUX9829.WHB10417.unmapped-both-read-and-mate	5342.0	458.0	70.0	12.0	3.0	35.0	9569.0
MUX9830.WHB10413.unmapped-both-read-and-mate	6992.0	484.0	132.0	4.0	6.0	50.0	10828.0
MUX9830.WHB10414.unmapped-both-read-and-mate	5811.0	472.0	86.0	18.0	6.0	51.0	12626.0
MUX9830.WHB10415.unmapped-both-read-and-mate	6318.0	576.0	191.0	9.0	1.0	41.0	11281.0
MUX9830.WHB10418.unmapped-both-read-and-mate	3706.0	487.0	65.0	1.0	1.0	17.0	8237.0
MUX9830.WHB10419.unmapped-both-read-and-mate	5704.0	252.0	85.0	8.0	10.0	61.0	11681.0
MUX9831.WHB10420.unmapped-both-read-and-mate	6937.0	606.0	141.0	7.0	3.0	43.0	22651.0
MUX9831.WHB10421.unmapped-both-read-and-mate	6596.0	616.0	114.0	10.0	3.0	38.0	21200.0
MUX9831.WHB10422.unmapped-both-read-and-mate	7122.0	771.0	143.0	11.0	4.0	73.0	37841.0
MUX9831.WHB10423.unmapped-both-read-and-mate	8922.0	712.0	219.0	20.0	5.0	87.0	33005.0
MUX9831.WHB10424.unmapped-both-read-and-mate	4810.0	643.0	126.0	6.0	6.0	42.0	22531.0
MUX9832.WHB10425.unmapped-both-read-and-mate	20932.0	758.0	447.0	20.0	11.0	156.0	40534.0
MUX9832.WHB10426.unmapped-both-read-and-mate	4760.0	693.0	132.0	12.0	8.0	73.0	34378.0
MUX9832.WHB10427.unmapped-both-read-and-mate	2264.0	647.0	56.0	8.0	3.0	19.0	24626.0
MUX9832.WHB10428.unmapped-both-read-and-mate	5051.0	658.0	138.0	22.0	12.0	66.0	28361.0
MUX9832.WHB10429.unmapped-both-read-and-mate	4491.0	685.0	63.0	9.0	2.0	33.0	31073.0
MUX9833.WHB10430.unmapped-both-read-and-mate	5074.0	877.0	75.0	5.0	1.0	26.0	32844.0
MUX9833.WHB10431.unmapped-both-read-and-mate	11312.0	784.0	231.0	17.0	10.0	98.0	33877.0
MUX9833.WHB10432.unmapped-both-read-and-mate	5281.0	512.0	118.0	14.0	9.0	41.0	16951.0
MUX9833.WHB10433.unmapped-both-read-and-mate	5483.0	611.0	95.0	11.0	5.0	46.0	23788.0
MUX9833.WHB10434.unmapped-both-read-and-mate	7832.0	686.0	213.0	16.0	2.0	64.0	33018.0
MUX9834.WHB10435.unmapped-both-read-and-mate	4546.0	628.0	106.0	13.0	2.0	47.0	26931.0
MUX9834.WHB10436.unmapped-both-read-and-mate	8513.0	675.0	457.0	39.0	21.0	146.0	41102.0
MUX9834.WHB10437.unmapped-both-read-and-mate	5196.0	573.0	142.0	21.0	4.0	71.0	25353.0
MUX9834.WHB10441.unmapped-both-read-and-mate	4452.0	659.0	120.0	16.0	4.0	37.0	29706.0
MUX9834.WHB10442.unmapped-both-read-and-mate	3382.0	848.0	100.0	13.0	2.0	25.0	41422.0
MUX9835.WHB10438.unmapped-both-read-and-mate	3809.0	625.0	93.0	9.0	1.0	33.0	23072.0
MUX9835.WHB10439.unmapped-both-read-and-mate	5509.0	742.0	163.0	12.0	13.0	82.0	33332.0
MUX9835.WHB10440.unmapped-both-read-and-mate	6579.0	642.0	125.0	1.0	11.0	53.0	25906.0
MUX9835.WHB10444.unmapped-both-read-and-mate	7105.0	507.0	123.0	11.0	10.0	68.0	27125.0
MUX9835.WHB10446.unmapped-both-read-and-mate	5797.0	604.0	123.0	9.0	3.0	51.0	22623.0
MUX9836.WHB10443.unmapped-both-read-and-mate	11261.0	573.0	209.0	17.0	19.0	120.0	27938.0
MUX9836.WHB10445.unmapped-both-read-and-mate	4665.0	427.0	138.0	12.0	8.0	49.0	17934.0
MUX9836.WHB10447.unmapped-both-read-and-mate	7983.0	639.0	154.0	10.0	5.0	75.0	28138.0
MUX9836.WHB10448.unmapped-both-read-and-mate	5775.0	488.0	280.0	7.0	6.0	76.0	21203.0
MUX9836.WHB10449.unmapped-both-read-and-mate	5078.0	432.0	401.0	9.0	2.0	50.0	17399.0
MUX9837.WHB10452.unmapped-both-read-and-mate	4528.0	484.0	112.0	2.0	2.0	36.0	20035.0
MUX9837.WHB10453.unmapped-both-read-and-mate	8620.0	426.0	164.0	19.0	8.0	94.0	20980.0
MUX9837.WHB10454.unmapped-both-read-and-mate	7873.0	513.0	145.0	6.0	6.0	81.0	19378.0
MUX9838.WHB10450.unmapped-both-read-and-mate	8285.0	413.0	139.0	11.0	3.0	75.0	18073.0
MUX9838.WHB10456.unmapped-both-read-and-mate	8635.0	650.0	126.0	8.0	4.0	42.0	18619.0
MUX9838.WHB10457.unmapped-both-read-and-mate	9092.0	644.0	173.0	22.0	9.0	69.0	22759.0
MUX9838.WHB10458.unmapped-both-read-and-mate	5833.0	566.0	88.0	9.0	12.0	30.0	15821.0
MUX9838.WHB10459.unmapped-both-read-and-mate	4084.0	587.0	175.0	4.0	14.0	29.0	17493.0
MUX9840.WHB10047.unmapped-both-read-and-mate	11061.0	648.0	796.0	20.0	57.0	204.0	35174.0
MUX9840.WHB10055.unmapped-both-read-and-mate	1874.0	546.0	25.0	3.0	2.0	3.0	17692.0
MUX9840.WHB10058.unmapped-both-read-and-mate	4567.0	675.0	309.0	9.0	10.0	31.0	24088.0
MUX9840.WHB10072.unmapped-both-read-and-mate	7893.0	618.0	1266.0	8.0	20.0	46.0	27295.0
MUX9841.WHB10078.unmapped-both-read-and-mate	6540.0	1004.0	1617.0	13.0	27.0	43.0	40862.0
MUX9841.WHB10080.unmapped-both-read-and-mate	3707.0	638.0	70.0	6.0	8.0	24.0	21471.0
MUX9841.WHB10081.unmapped-both-read-and-mate	3356.0	668.0	54.0	4.0	3.0	26.0	22460.0
MUX9841.WHB10082.unmapped-both-read-and-mate	5372.0	741.0	69.0	4.0	6.0	42.0	27685.0
MUX9841.WHB10083.unmapped-both-read-and-mate	6196.0	727.0	108.0	4.0	11.0	35.0	30999.0
MUX9842.WHB10085.unmapped-both-read-and-mate	3506.0	736.0	49.0	3.0	5.0	19.0	27657.0
MUX9842.WHB10089.unmapped-both-read-and-mate	3236.0	736.0	57.0	7.0	4.0	13.0	27190.0
MUX9842.WHB10090.unmapped-both-read-and-mate	3698.0	664.0	68.0	4.0	3.0	22.0	24030.0
MUX9843.WHB10092.unmapped-both-read-and-mate	2063.0	723.0	39.0	18.0	11.0	29.0	29319.0
MUX9843.WHB10094.unmapped-both-read-and-mate	4664.0	774.0	73.0	26.0	10.0	44.0	31300.0
MUX9843.WHB10095.unmapped-both-read-and-mate	2284.0	720.0	71.0	5.0	4.0	22.0	32042.0
MUX9843.WHB10096.unmapped-both-read-and-mate	4215.0	921.0	122.0	7.0	4.0	31.0	31217.0
MUX9843.WHB10097.unmapped-both-read-and-mate	2001.0	750.0	34.0	3.0	4.0	13.0	26934.0
MUX9844.WHB10099.unmapped-both-read-and-mate	2094.0	465.0	59.0	nan	1.0	14.0	9160.0
MUX9844.WHB10100.unmapped-both-read-and-mate	3730.0	526.0	74.0	2.0	2.0	22.0	11236.0
MUX9844.WHB10101.unmapped-both-read-and-mate	2168.0	552.0	26.0	2.0	3.0	21.0	11369.0
MUX9844.WHB10102.unmapped-both-read-and-mate	2671.0	580.0	59.0	2.0	2.0	3890.0	10588.0
MUX9845.WHB10104.unmapped-both-read-and-mate	2015.0	508.0	47.0	4.0	1.0	15.0	9597.0
MUX9845.WHB10105.unmapped-both-read-and-mate	2924.0	483.0	222.0	2.0	3.0	27.0	10849.0
MUX9845.WHB10108.unmapped-both-read-and-mate	3756.0	598.0	54.0	7.0	3.0	24.0	12914.0
MUX9845.WHB10111.unmapped-both-read-and-mate	4006.0	554.0	50.0	5.0	5.0	18.0	10520.0
MUX9846.WHB10114.unmapped-both-read-and-mate	5343.0	573.0	75.0	7.0	4.0	34.0	12362.0
MUX9846.WHB10116.unmapped-both-read-and-mate	3296.0	500.0	42.0	3.0	4.0	25.0	11103.0
MUX9846.WHB10117.unmapped-both-read-and-mate	4388.0	540.0	51.0	7.0	1.0	51.0	13494.0
MUX9846.WHB10120.unmapped-both-read-and-mate	2627.0	536.0	40.0	6.0	1.0	8.0	10618.0
MUX9846.WHB10128.unmapped-both-read-and-mate	6986.0	604.0	115.0	3.0	8.0	51.0	15457.0
MUX9847.WHB10112.unmapped-both-read-and-mate	4656.0	669.0	91.0	15.0	7.0	21.0	16595.0
MUX9847.WHB10113.unmapped-both-read-and-mate	3239.0	528.0	24.0	4.0	1.0	18.0	11238.0
MUX9847.WHB10118.unmapped-both-read-and-mate	3897.0	576.0	39.0	6.0	7.0	34.0	13748.0
MUX9847.WHB10121.unmapped-both-read-and-mate	5115.0	622.0	63.0	5.0	nan	30.0	14996.0
MUX9859.WHB10122.unmapped-both-read-and-mate	5758.0	517.0	102.0	9.0	2.0	32.0	7333.0
MUX9859.WHB10131.unmapped-both-read-and-mate	2218.0	412.0	24.0	1.0	3.0	4.0	4515.0
MUX9859.WHB10135.unmapped-both-read-and-mate	2611.0	387.0	56.0	7.0	2.0	37.0	7386.0
MUX9859.WHB10232.unmapped-both-read-and-mate	4030.0	522.0	269.0	8.0	10.0	11.0	6794.0
MUX9859.WHB10263.unmapped-both-read-and-mate	3316.0	458.0	2877.0	4.0	28.0	49.0	7890.0
MUX9860.WHB10056.unmapped-both-read-and-mate	4551.0	465.0	72.0	7.0	5.0	21.0	6708.0
MUX9860.WHB10059.unmapped-both-read-and-mate	3387.0	419.0	1015.0	1.0	15.0	26.0	6074.0
MUX9860.WHB10064.unmapped-both-read-and-mate	5866.0	415.0	84.0	10.0	5.0	20.0	6460.0
MUX9860.WHB10069.unmapped-both-read-and-mate	3585.0	350.0	51.0	2.0	2.0	13.0	5082.0
MUX9860.WHB10123.unmapped-both-read-and-mate	2193.0	411.0	30.0	2.0	3.0	8.0	4474.0
MUX9861.WHB10125.unmapped-both-read-and-mate	3735.0	409.0	69.0	1.0	2.0	26.0	4946.0
MUX9861.WHB10126.unmapped-both-read-and-mate	5322.0	390.0	78.0	6.0	4.0	54.0	7918.0
MUX9861.WHB10127.unmapped-both-read-and-mate	4210.0	430.0	52.0	6.0	4.0	20.0	5036.0
MUX9861.WHB10129.unmapped-both-read-and-mate	3478.0	326.0	83.0	8.0	4.0	25.0	5970.0
MUX9861.WHB10130.unmapped-both-read-and-mate	2766.0	345.0	20.0	3.0	3.0	14.0	4012.0
MUX9862.WHB9325.unmapped-both-read-and-mate	9626.0	440.0	205.0	5.0	13.0	203.0	10057.0
MUX9862.WHB9339.unmapped-both-read-and-mate	15815.0	417.0	530.0	12.0	91.0	195.0	14887.0
MUX9862.WHB9341.unmapped-both-read-and-mate	14828.0	463.0	270.0	11.0	58.0	166.0	15181.0
MUX9862.WHB9347.unmapped-both-read-and-mate	24372.0	497.0	983.0	13.0	40.0	262.0	21308.0
MUX9862.WHB9354.unmapped-both-read-and-mate	3503.0	422.0	982.0	4.0	13.0	29.0	5993.0
MUX9863.WHB9355.unmapped-both-read-and-mate	1501.0	442.0	1063.0	3.0	3.0	15.0	3926.0
